species_name,sex,weight
Perognathus_flavus,F,9
Dipodomys_merriami,M,46
Dipodomys_merriami,M,36
Dipodomys_ordii,M,44
Dipodomys_merriami,M,46
Dipodomys_merriami,F,52
Dipodomys_merriami,M,37
Dipodomys_merriami,M,54
Dipodomys_merriami,M,36
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,F,54
Dipodomys_merriami,F,62
Dipodomys_merriami,M,60
Dipodomys_merriami,M,54
Dipodomys_merriami,F,29
Dipodomys_merriami,F,62
Dipodomys_merriami,M,52
Dipodomys_ordii,F,44
Onychomys_leucogaster,M,30
Dipodomys_ordii,M,55
Dipodomys_ordii,M,48
Dipodomys_ordii,F,51
Perognathus_flavus,M,7
Dipodomys_merriami,M,30
Dipodomys_merriami,M,45
Dipodomys_merriami,M,52
Dipodomys_merriami,M,53
Dipodomys_merriami,M,48
Dipodomys_merriami,M,45
Dipodomys_merriami,F,44
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,M,15
Dipodomys_merriami,F,36
Dipodomys_merriami,M,56
Dipodomys_merriami,M,53
Perognathus_flavus,F,7
Dipodomys_merriami,F,51
Dipodomys_ordii,F,34
Dipodomys_ordii,F,49
Perognathus_flavus,M,7
Dipodomys_ordii,M,47
Perognathus_flavus,F,11
Dipodomys_merriami,M,51
Dipodomys_merriami,M,43
Dipodomys_merriami,F,43
Peromyscus_leucopus,F,20
Dipodomys_merriami,F,55
Dipodomys_merriami,F,45
Perognathus_flavus,M,10
Peromyscus_eremicus,M,22
Dipodomys_merriami,M,45
Dipodomys_merriami,F,49
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,F,34
Dipodomys_merriami,M,48
Chaetodipus_penicillatus,M,21
Dipodomys_merriami,F,44
Perognathus_flavus,M,9
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,58
Reithrodontomys_megalotis,F,11
Dipodomys_merriami,F,44
Dipodomys_merriami,M,37
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,33
Dipodomys_merriami,M,54
Dipodomys_merriami,F,49
Dipodomys_merriami,M,51
Dipodomys_ordii,M,47
Dipodomys_merriami,F,49
Reithrodontomys_megalotis,M,11
Chaetodipus_baileyi,F,42
Dipodomys_merriami,M,55
Perognathus_flavus,F,9
Peromyscus_maniculatus,M,16
Reithrodontomys_megalotis,M,14
Chaetodipus_baileyi,F,31
Perognathus_flavus,M,8
Dipodomys_merriami,M,45
Dipodomys_merriami,M,46
Reithrodontomys_megalotis,M,11
Perognathus_flavus,M,9
Peromyscus_eremicus,F,17
Perognathus_flavus,F,7
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,F,40
Dipodomys_merriami,M,28
Dipodomys_merriami,F,34
Dipodomys_ordii,F,59
Dipodomys_merriami,M,52
Peromyscus_maniculatus,M,21
Dipodomys_ordii,M,49
Dipodomys_merriami,M,51
Dipodomys_merriami,F,54
Dipodomys_ordii,M,47
Chaetodipus_penicillatus,M,20
Peromyscus_eremicus,M,24
Peromyscus_maniculatus,F,24
Onychomys_torridus,F,23
Peromyscus_eremicus,F,24
Perognathus_flavus,F,9
Onychomys_torridus,M,26
Peromyscus_eremicus,F,19
Dipodomys_merriami,F,46
Dipodomys_merriami,M,54
Perognathus_flavus,F,9
Dipodomys_merriami,M,47
Peromyscus_maniculatus,F,22
Dipodomys_merriami,M,53
Perognathus_flavus,M,9
Reithrodontomys_megalotis,F,13
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,M,20
Chaetodipus_penicillatus,F,18
Peromyscus_eremicus,F,18
Onychomys_leucogaster,M,26
Dipodomys_ordii,F,54
Perognathus_flavus,F,10
Dipodomys_ordii,F,47
Peromyscus_maniculatus,M,21
Peromyscus_eremicus,M,21
Chaetodipus_penicillatus,M,24
Perognathus_flavus,F,8
Dipodomys_ordii,M,50
Perognathus_flavus,M,10
Dipodomys_merriami,M,51
Peromyscus_maniculatus,M,23
Dipodomys_ordii,M,62
Dipodomys_merriami,F,49
Dipodomys_ordii,F,40
Perognathus_flavus,M,9
Dipodomys_merriami,M,53
Onychomys_leucogaster,M,28
Dipodomys_ordii,F,40
Onychomys_leucogaster,F,26
Onychomys_torridus,F,23
Perognathus_flavus,F,7
Dipodomys_merriami,M,28
Dipodomys_ordii,F,51
Perognathus_flavus,F,8
Dipodomys_ordii,M,51
Dipodomys_merriami,M,51
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,M,42
Dipodomys_merriami,M,50
Chaetodipus_penicillatus,M,20
Perognathus_flavus,F,11
Dipodomys_merriami,M,35
Perognathus_flavus,M,11
Dipodomys_merriami,M,48
Perognathus_flavus,F,9
Dipodomys_merriami,F,37
Dipodomys_ordii,F,58
Dipodomys_merriami,F,43
Dipodomys_merriami,F,47
Dipodomys_merriami,M,52
Dipodomys_merriami,M,46
Dipodomys_merriami,F,48
Reithrodontomys_megalotis,M,10
Perognathus_flavus,F,10
Perognathus_flavus,M,8
Dipodomys_merriami,M,51
Perognathus_flavus,F,8
Perognathus_flavus,F,9
Dipodomys_merriami,M,32
Perognathus_flavus,M,10
Dipodomys_merriami,M,36
Perognathus_flavus,M,10
Dipodomys_merriami,M,50
Perognathus_flavus,M,10
Perognathus_flavus,F,9
Dipodomys_ordii,F,50
Dipodomys_merriami,M,48
Dipodomys_merriami,M,52
Perognathus_flavus,F,7
Chaetodipus_penicillatus,F,15
Dipodomys_merriami,F,47
Perognathus_flavus,M,8
Perognathus_flavus,F,7
Dipodomys_ordii,M,37
Dipodomys_merriami,M,50
Dipodomys_merriami,F,39
Chaetodipus_penicillatus,M,21
Dipodomys_merriami,F,49
Perognathus_flavus,F,8
Dipodomys_merriami,M,43
Dipodomys_merriami,F,43
Perognathus_flavus,M,10
Dipodomys_merriami,F,47
Perognathus_flavus,F,10
Dipodomys_merriami,F,55
Perognathus_flavus,F,10
Onychomys_torridus,F,28
Dipodomys_ordii,F,38
Dipodomys_merriami,F,52
Perognathus_flavus,M,9
Dipodomys_merriami,F,41
Dipodomys_merriami,F,38
Dipodomys_merriami,M,23
Chaetodipus_penicillatus,F,18
Perognathus_flavus,M,8
Reithrodontomys_megalotis,M,10
Peromyscus_eremicus,M,21
Perognathus_flavus,M,10
Chaetodipus_penicillatus,M,20
Perognathus_flavus,M,8
Dipodomys_merriami,M,39
Dipodomys_merriami,F,43
Dipodomys_merriami,F,48
Perognathus_flavus,F,9
Peromyscus_maniculatus,M,21
Dipodomys_merriami,M,53
Reithrodontomys_megalotis,F,13
Peromyscus_maniculatus,M,17
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,48
Reithrodontomys_megalotis,F,11
Dipodomys_ordii,M,53
Dipodomys_merriami,F,49
Peromyscus_maniculatus,M,18
Peromyscus_eremicus,M,22
Perognathus_flavus,M,7
Perognathus_flavus,M,9
Dipodomys_ordii,M,50
Peromyscus_eremicus,M,21
Perognathus_flavus,M,11
Chaetodipus_penicillatus,M,20
Perognathus_flavus,F,8
Reithrodontomys_megalotis,F,12
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,24
Chaetodipus_baileyi,M,49
Dipodomys_ordii,M,51
Chaetodipus_penicillatus,M,24
Chaetodipus_penicillatus,M,21
Reithrodontomys_megalotis,F,12
Reithrodontomys_megalotis,M,11
Perognathus_flavus,M,10
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,45
Perognathus_flavus,F,8
Onychomys_leucogaster,M,26
Peromyscus_eremicus,F,18
Dipodomys_merriami,M,58
Dipodomys_merriami,M,44
Dipodomys_merriami,M,52
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,F,41
Chaetodipus_penicillatus,M,21
Onychomys_torridus,F,23
Onychomys_torridus,F,24
Chaetodipus_penicillatus,F,20
Reithrodontomys_megalotis,M,10
Reithrodontomys_megalotis,F,13
Peromyscus_maniculatus,M,14
Perognathus_flavus,M,7
Dipodomys_ordii,M,37
Perognathus_flavus,F,10
Perognathus_flavus,F,8
Peromyscus_maniculatus,F,20
Dipodomys_merriami,M,48
Reithrodontomys_megalotis,M,10
Dipodomys_ordii,M,46
Chaetodipus_penicillatus,F,18
Reithrodontomys_megalotis,M,11
Peromyscus_maniculatus,M,23
Perognathus_flavus,M,8
Peromyscus_leucopus,M,19
Onychomys_torridus,M,25
Dipodomys_merriami,M,53
Dipodomys_merriami,M,49
Dipodomys_merriami,F,50
Perognathus_flavus,M,6
Onychomys_torridus,F,31
Onychomys_leucogaster,M,28
Perognathus_flavus,M,8
Peromyscus_eremicus,F,25
Dipodomys_merriami,M,36
Reithrodontomys_megalotis,M,11
Chaetodipus_penicillatus,M,19
Reithrodontomys_megalotis,M,10
Chaetodipus_penicillatus,M,23
Dipodomys_merriami,F,42
Perognathus_flavus,F,10
Perognathus_flavus,F,10
Reithrodontomys_megalotis,M,11
Chaetodipus_penicillatus,M,24
Chaetodipus_penicillatus,M,22
Chaetodipus_penicillatus,F,21
Chaetodipus_penicillatus,F,24
Peromyscus_eremicus,M,25
Reithrodontomys_megalotis,M,11
Chaetodipus_penicillatus,F,17
Reithrodontomys_megalotis,M,11
Reithrodontomys_megalotis,F,12
Dipodomys_merriami,M,42
Peromyscus_eremicus,M,20
Peromyscus_eremicus,F,24
Perognathus_flavus,M,9
Dipodomys_merriami,M,49
Onychomys_torridus,F,30
Reithrodontomys_megalotis,M,12
Perognathus_flavus,F,9
Dipodomys_ordii,M,48
Dipodomys_merriami,F,31
Chaetodipus_penicillatus,M,21
Perognathus_flavus,F,7
Perognathus_flavus,F,8
Chaetodipus_penicillatus,F,16
Peromyscus_maniculatus,F,20
Dipodomys_merriami,F,36
Reithrodontomys_megalotis,F,11
Dipodomys_merriami,M,51
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,M,18
Dipodomys_merriami,F,48
Chaetodipus_penicillatus,M,22
Dipodomys_ordii,F,54
Dipodomys_merriami,M,50
Dipodomys_ordii,F,56
Dipodomys_ordii,F,49
Peromyscus_maniculatus,F,14
Dipodomys_merriami,F,47
Dipodomys_ordii,M,43
Reithrodontomys_megalotis,M,10
Chaetodipus_penicillatus,F,15
Dipodomys_merriami,M,48
Chaetodipus_penicillatus,F,18
Dipodomys_ordii,F,49
Dipodomys_merriami,M,40
Reithrodontomys_megalotis,M,10
Chaetodipus_penicillatus,M,25
Dipodomys_merriami,F,39
Dipodomys_merriami,F,49
Chaetodipus_penicillatus,M,22
Dipodomys_merriami,F,47
Peromyscus_maniculatus,M,21
Dipodomys_ordii,M,36
Chaetodipus_penicillatus,F,19
Peromyscus_maniculatus,F,17
Dipodomys_merriami,F,26
Perognathus_flavus,F,9
Perognathus_flavus,F,8
Dipodomys_merriami,M,40
Perognathus_flavus,F,10
Dipodomys_merriami,F,27
Perognathus_flavus,M,8
Reithrodontomys_megalotis,M,10
Peromyscus_eremicus,M,20
Perognathus_flavus,M,10
Peromyscus_maniculatus,M,18
Perognathus_flavus,F,9
Dipodomys_merriami,M,39
Dipodomys_merriami,F,48
Reithrodontomys_megalotis,M,10
Chaetodipus_penicillatus,F,20
Perognathus_flavus,F,8
Chaetodipus_penicillatus,F,20
Perognathus_flavus,M,8
Reithrodontomys_megalotis,F,15
Dipodomys_merriami,F,49
Reithrodontomys_megalotis,M,11
Chaetodipus_penicillatus,M,18
Dipodomys_merriami,M,49
Perognathus_flavus,F,11
Perognathus_flavus,M,8
Chaetodipus_penicillatus,F,20
Perognathus_flavus,F,7
Reithrodontomys_megalotis,F,14
Reithrodontomys_megalotis,M,12
Dipodomys_ordii,F,51
Dipodomys_ordii,M,52
Chaetodipus_penicillatus,F,18
Perognathus_flavus,M,9
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,M,45
Dipodomys_merriami,M,56
Perognathus_flavus,M,7
Dipodomys_merriami,M,51
Perognathus_flavus,M,9
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,23
Dipodomys_merriami,M,52
Perognathus_flavus,F,9
Chaetodipus_penicillatus,M,21
Reithrodontomys_megalotis,M,11
Chaetodipus_penicillatus,F,21
Dipodomys_merriami,M,44
Peromyscus_leucopus,M,20
Reithrodontomys_megalotis,M,12
Perognathus_flavus,M,8
Dipodomys_merriami,F,49
Perognathus_flavus,M,8
Dipodomys_merriami,M,51
Dipodomys_merriami,F,43
Chaetodipus_penicillatus,F,26
Onychomys_torridus,F,23
Reithrodontomys_megalotis,F,11
Onychomys_leucogaster,M,27
Chaetodipus_penicillatus,M,18
Reithrodontomys_megalotis,F,9
Reithrodontomys_megalotis,M,13
Dipodomys_ordii,M,38
Peromyscus_eremicus,F,25
Perognathus_flavus,M,8
Chaetodipus_penicillatus,M,20
Peromyscus_maniculatus,M,17
Dipodomys_ordii,M,37
Perognathus_flavus,M,9
Reithrodontomys_megalotis,M,11
Reithrodontomys_megalotis,M,10
Chaetodipus_penicillatus,F,25
Reithrodontomys_megalotis,M,9
Chaetodipus_penicillatus,M,21
Perognathus_flavus,F,7
Chaetodipus_penicillatus,M,18
Peromyscus_eremicus,F,22
Peromyscus_eremicus,M,20
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,20
Peromyscus_maniculatus,M,21
Dipodomys_merriami,F,30
Peromyscus_eremicus,F,19
Chaetodipus_penicillatus,M,22
Reithrodontomys_megalotis,M,10
Dipodomys_merriami,M,51
Chaetodipus_penicillatus,M,20
Perognathus_flavus,M,8
Perognathus_flavus,F,8
Perognathus_flavus,M,8
Perognathus_flavus,M,7
Chaetodipus_penicillatus,M,25
Dipodomys_ordii,F,46
Chaetodipus_penicillatus,M,22
Dipodomys_merriami,F,49
Dipodomys_ordii,F,41
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,49
Dipodomys_merriami,F,19
Dipodomys_ordii,M,50
Dipodomys_ordii,F,22
Onychomys_torridus,F,25
Reithrodontomys_megalotis,M,12
Dipodomys_merriami,M,50
Peromyscus_maniculatus,F,22
Perognathus_flavus,F,7
Dipodomys_ordii,F,46
Perognathus_flavus,F,8
Perognathus_flavus,M,9
Dipodomys_ordii,F,49
Chaetodipus_penicillatus,F,15
Dipodomys_merriami,F,37
Dipodomys_ordii,M,50
Dipodomys_merriami,M,44
Dipodomys_ordii,M,42
Peromyscus_eremicus,M,19
Dipodomys_ordii,M,49
Dipodomys_merriami,M,50
Reithrodontomys_megalotis,M,11
Perognathus_flavus,M,11
Dipodomys_ordii,M,51
Dipodomys_merriami,F,47
Dipodomys_ordii,M,48
Dipodomys_ordii,M,49
Perognathus_flavus,F,8
Reithrodontomys_megalotis,M,14
Perognathus_flavus,M,9
Perognathus_flavus,F,12
Chaetodipus_penicillatus,M,23
Peromyscus_maniculatus,M,17
Dipodomys_ordii,M,30
Perognathus_flavus,M,7
Chaetodipus_penicillatus,F,24
Perognathus_flavus,F,8
Dipodomys_ordii,M,29
Perognathus_flavus,F,8
Peromyscus_maniculatus,F,13
Chaetodipus_penicillatus,F,11
Chaetodipus_penicillatus,M,20
Reithrodontomys_megalotis,F,13
Chaetodipus_penicillatus,F,19
Perognathus_flavus,F,8
Perognathus_flavus,M,8
Perognathus_flavus,M,7
Perognathus_flavus,M,8
Dipodomys_merriami,F,44
Dipodomys_merriami,M,35
Perognathus_flavus,M,8
Dipodomys_ordii,M,23
Dipodomys_merriami,M,51
Dipodomys_ordii,F,49
Chaetodipus_penicillatus,M,42
Dipodomys_merriami,M,51
Onychomys_leucogaster,M,27
Reithrodontomys_megalotis,M,11
Onychomys_leucogaster,F,23
Chaetodipus_penicillatus,F,16
Perognathus_flavus,M,8
Perognathus_flavus,M,7
Dipodomys_merriami,M,49
Dipodomys_merriami,M,54
Perognathus_flavus,F,13
Onychomys_torridus,M,29
Dipodomys_merriami,M,39
Perognathus_flavus,F,8
Dipodomys_merriami,F,46
Dipodomys_ordii,F,48
Dipodomys_ordii,M,41
Perognathus_flavus,M,12
Dipodomys_ordii,M,41
Reithrodontomys_megalotis,F,11
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,F,23
Dipodomys_merriami,M,42
Perognathus_flavus,M,7
Dipodomys_merriami,M,48
Dipodomys_ordii,F,51
Dipodomys_merriami,M,47
Dipodomys_merriami,M,46
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,M,22
Dipodomys_merriami,F,47
Dipodomys_merriami,M,36
Perognathus_flavus,M,10
Peromyscus_eremicus,F,22
Dipodomys_merriami,M,49
Perognathus_flavus,F,9
Reithrodontomys_megalotis,F,16
Perognathus_flavus,F,9
Dipodomys_merriami,M,38
Dipodomys_ordii,F,58
Perognathus_flavus,M,9
Perognathus_flavus,M,8
Dipodomys_ordii,M,59
Dipodomys_ordii,M,53
Perognathus_flavus,F,8
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,45
Chaetodipus_penicillatus,M,18
Reithrodontomys_megalotis,M,10
Perognathus_flavus,M,7
Dipodomys_merriami,F,41
Peromyscus_maniculatus,M,14
Perognathus_flavus,F,9
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,18
Peromyscus_maniculatus,M,18
Chaetodipus_penicillatus,M,20
Perognathus_flavus,M,12
Reithrodontomys_megalotis,M,9
Perognathus_flavus,M,10
Dipodomys_ordii,F,34
Chaetodipus_penicillatus,M,7
Perognathus_flavus,M,8
Perognathus_flavus,M,8
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,M,18
Perognathus_flavus,M,8
Dipodomys_merriami,M,46
Dipodomys_ordii,F,45
Chaetodipus_penicillatus,F,21
Chaetodipus_penicillatus,M,11
Neotoma_albigula,M,118
Dipodomys_merriami,M,41
Chaetodipus_penicillatus,M,12
Reithrodontomys_megalotis,M,11
Dipodomys_merriami,F,42
Dipodomys_merriami,M,53
Chaetodipus_penicillatus,F,20
Peromyscus_maniculatus,M,20
Dipodomys_merriami,F,55
Chaetodipus_penicillatus,M,21
Dipodomys_merriami,F,49
Perognathus_flavus,F,7
Dipodomys_merriami,F,48
Dipodomys_merriami,M,54
Dipodomys_merriami,M,54
Chaetodipus_penicillatus,M,13
Dipodomys_merriami,F,45
Perognathus_flavus,M,8
Chaetodipus_penicillatus,F,13
Chaetodipus_penicillatus,F,21
Perognathus_flavus,M,8
Dipodomys_merriami,M,53
Dipodomys_merriami,M,48
Dipodomys_ordii,M,46
Dipodomys_merriami,M,49
Perognathus_flavus,F,7
Dipodomys_merriami,M,54
Dipodomys_merriami,F,22
Chaetodipus_penicillatus,F,19
Perognathus_flavus,F,9
Dipodomys_merriami,F,44
Dipodomys_merriami,F,20
Dipodomys_merriami,M,45
Dipodomys_merriami,F,47
Perognathus_flavus,F,9
Perognathus_flavus,F,10
Chaetodipus_penicillatus,M,21
Reithrodontomys_megalotis,M,11
Perognathus_flavus,M,8
Perognathus_flavus,M,8
Dipodomys_merriami,M,47
Chaetodipus_penicillatus,F,12
Perognathus_flavus,M,7
Dipodomys_merriami,M,27
Dipodomys_merriami,F,42
Chaetodipus_penicillatus,M,18
Chaetodipus_penicillatus,F,21
Chaetodipus_penicillatus,F,23
Peromyscus_eremicus,F,24
Peromyscus_eremicus,M,21
Chaetodipus_penicillatus,M,20
Perognathus_flavus,M,9
Dipodomys_merriami,M,51
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,F,47
Dipodomys_ordii,M,27
Dipodomys_merriami,M,56
Dipodomys_ordii,F,35
Perognathus_flavus,M,9
Chaetodipus_penicillatus,F,19
Perognathus_flavus,F,9
Dipodomys_merriami,F,49
Dipodomys_ordii,F,47
Perognathus_flavus,F,9
Dipodomys_ordii,F,46
Onychomys_torridus,M,26
Dipodomys_merriami,M,42
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,20
Perognathus_flavus,F,11
Onychomys_leucogaster,M,29
Dipodomys_merriami,M,47
Perognathus_flavus,M,8
Perognathus_flavus,M,9
Perognathus_flavus,F,8
Chaetodipus_penicillatus,F,26
Dipodomys_ordii,M,47
Perognathus_flavus,F,8
Perognathus_flavus,M,9
Dipodomys_ordii,F,32
Perognathus_flavus,M,10
Dipodomys_ordii,M,47
Dipodomys_merriami,M,47
Perognathus_flavus,F,9
Dipodomys_merriami,M,47
Dipodomys_merriami,M,41
Onychomys_torridus,F,27
Dipodomys_merriami,M,49
Dipodomys_merriami,F,40
Dipodomys_ordii,M,31
Dipodomys_ordii,M,45
Perognathus_flavus,F,8
Perognathus_flavus,M,8
Perognathus_flavus,F,9
Perognathus_flavus,F,9
Perognathus_flavus,M,9
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,M,21
Reithrodontomys_megalotis,M,12
Perognathus_flavus,F,8
Chaetodipus_penicillatus,M,20
Perognathus_flavus,F,9
Perognathus_flavus,M,9
Dipodomys_merriami,M,51
Dipodomys_merriami,F,49
Chaetodipus_penicillatus,M,10
Dipodomys_merriami,M,24
Onychomys_torridus,F,30
Dipodomys_ordii,M,44
Dipodomys_merriami,F,61
Perognathus_flavus,M,9
Dipodomys_merriami,F,51
Chaetodipus_baileyi,F,26
Chaetodipus_penicillatus,F,12
Perognathus_flavus,M,8
Dipodomys_merriami,F,45
Perognathus_flavus,F,10
Chaetodipus_penicillatus,F,20
Onychomys_torridus,M,30
Chaetodipus_penicillatus,M,12
Chaetodipus_penicillatus,M,20
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,M,12
Perognathus_flavus,F,10
Dipodomys_merriami,M,53
Dipodomys_merriami,M,42
Chaetodipus_penicillatus,F,18
Perognathus_flavus,M,7
Perognathus_flavus,M,10
Chaetodipus_penicillatus,M,18
Dipodomys_ordii,F,49
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,F,18
Dipodomys_ordii,F,43
Perognathus_flavus,F,9
Chaetodipus_penicillatus,F,25
Chaetodipus_penicillatus,F,21
Dipodomys_merriami,M,48
Chaetodipus_penicillatus,M,14
Chaetodipus_penicillatus,M,12
Perognathus_flavus,M,8
Chaetodipus_penicillatus,M,16
Dipodomys_merriami,F,41
Dipodomys_merriami,M,51
Perognathus_flavus,M,9
Chaetodipus_penicillatus,F,17
Reithrodontomys_megalotis,F,12
Perognathus_flavus,F,10
Chaetodipus_baileyi,M,26
Perognathus_flavus,F,7
Chaetodipus_penicillatus,M,17
Perognathus_flavus,M,9
Perognathus_flavus,M,6
Onychomys_torridus,F,24
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,M,20
Chaetodipus_penicillatus,M,19
Perognathus_flavus,F,9
Reithrodontomys_megalotis,M,11
Perognathus_flavus,M,9
Dipodomys_merriami,F,53
Chaetodipus_penicillatus,F,23
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,12
Chaetodipus_penicillatus,M,16
Chaetodipus_penicillatus,F,21
Dipodomys_merriami,M,22
Chaetodipus_penicillatus,M,14
Dipodomys_merriami,F,51
Onychomys_torridus,M,25
Chaetodipus_penicillatus,F,13
Peromyscus_maniculatus,M,20
Perognathus_flavus,M,10
Perognathus_flavus,F,10
Chaetodipus_penicillatus,F,24
Dipodomys_ordii,M,47
Dipodomys_merriami,M,50
Chaetodipus_penicillatus,F,13
Chaetodipus_penicillatus,M,19
Dipodomys_merriami,F,46
Reithrodontomys_megalotis,M,12
Chaetodipus_penicillatus,M,19
Perognathus_flavus,F,7
Perognathus_flavus,M,8
Perognathus_flavus,F,10
Dipodomys_merriami,F,38
Perognathus_flavus,M,8
Dipodomys_merriami,M,51
Dipodomys_merriami,M,52
Dipodomys_ordii,F,49
Peromyscus_eremicus,F,28
Perognathus_flavus,M,7
Dipodomys_ordii,M,52
Dipodomys_ordii,M,48
Chaetodipus_penicillatus,F,18
Perognathus_flavus,M,9
Dipodomys_merriami,F,40
Dipodomys_merriami,F,41
Dipodomys_merriami,M,56
Dipodomys_ordii,F,50
Dipodomys_merriami,M,48
Dipodomys_ordii,F,48
Perognathus_flavus,F,10
Chaetodipus_penicillatus,F,10
Dipodomys_merriami,M,47
Chaetodipus_penicillatus,M,14
Dipodomys_ordii,M,39
Chaetodipus_penicillatus,M,21
Chaetodipus_penicillatus,F,21
Perognathus_flavus,M,5
Dipodomys_merriami,M,49
Perognathus_flavus,M,9
Perognathus_flavus,M,7
Perognathus_flavus,M,10
Peromyscus_eremicus,F,23
Dipodomys_ordii,M,47
Dipodomys_merriami,F,33
Perognathus_flavus,M,9
Perognathus_flavus,F,5
Chaetodipus_penicillatus,F,15
Chaetodipus_penicillatus,F,19
Dipodomys_merriami,M,43
Dipodomys_ordii,M,42
Chaetodipus_penicillatus,F,21
Dipodomys_ordii,F,49
Chaetodipus_penicillatus,F,15
Dipodomys_ordii,M,49
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,22
Dipodomys_merriami,M,50
Dipodomys_merriami,M,26
Peromyscus_maniculatus,M,19
Perognathus_flavus,F,9
Dipodomys_merriami,M,43
Dipodomys_ordii,F,52
Perognathus_flavus,M,9
Chaetodipus_penicillatus,F,18
Perognathus_flavus,F,8
Dipodomys_merriami,M,46
Dipodomys_merriami,M,52
Onychomys_leucogaster,M,40
Dipodomys_merriami,F,44
Dipodomys_merriami,F,49
Dipodomys_ordii,F,33
Dipodomys_merriami,M,31
Dipodomys_merriami,M,48
Perognathus_flavus,F,10
Onychomys_torridus,F,29
Chaetodipus_penicillatus,M,13
Onychomys_torridus,M,26
Dipodomys_ordii,F,42
Dipodomys_merriami,M,46
Peromyscus_maniculatus,M,13
Onychomys_leucogaster,F,21
Chaetodipus_penicillatus,M,17
Chaetodipus_penicillatus,M,18
Perognathus_flavus,F,9
Chaetodipus_penicillatus,F,23
Onychomys_torridus,F,23
Perognathus_flavus,M,9
Perognathus_flavus,F,8
Dipodomys_merriami,M,44
Chaetodipus_penicillatus,F,16
Dipodomys_merriami,F,42
Reithrodontomys_megalotis,M,12
Chaetodipus_penicillatus,F,14
Chaetodipus_penicillatus,F,22
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,F,19
Perognathus_flavus,M,8
Chaetodipus_penicillatus,M,23
Chaetodipus_penicillatus,F,16
Chaetodipus_penicillatus,M,10
Chaetodipus_penicillatus,F,18
Chaetodipus_penicillatus,F,17
Dipodomys_merriami,M,47
Chaetodipus_penicillatus,F,20
Dipodomys_merriami,M,49
Dipodomys_merriami,F,46
Chaetodipus_penicillatus,M,19
Chaetodipus_penicillatus,M,20
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,17
Chaetodipus_penicillatus,F,21
Perognathus_flavus,M,9
Chaetodipus_penicillatus,M,21
Perognathus_flavus,F,7
Dipodomys_merriami,M,49
Chaetodipus_penicillatus,F,20
Onychomys_torridus,M,28
Dipodomys_merriami,F,51
Chaetodipus_penicillatus,M,19
Perognathus_flavus,M,10
Dipodomys_ordii,F,58
Chaetodipus_penicillatus,M,23
Chaetodipus_penicillatus,M,20
Chaetodipus_baileyi,F,24
Chaetodipus_penicillatus,M,12
Dipodomys_merriami,M,53
Perognathus_flavus,F,7
Perognathus_flavus,F,10
Perognathus_flavus,F,7
Chaetodipus_penicillatus,F,21
Chaetodipus_penicillatus,F,26
Perognathus_flavus,F,6
Chaetodipus_penicillatus,M,19
Perognathus_flavus,M,8
Perognathus_flavus,M,6
